signal_family,horizon_candles,horizon_hours,outer_fold,inner_fold,selected_signal_spec_id,selected_pipeline_id,selected_calibration_method,threshold,coverage,nonzero_decisions,mean_net_edge,cumulative_net_return,turnover_units
rsi,3,12,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.0,1.0,1230,0.0002776781895272175,0.3415441731184775,731.0
rsi,3,12,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.02,0.7772357723577236,956,0.0008239982313408394,0.5807423091618422,734.0
rsi,3,12,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.05,0.4634146341463415,570,0.0006867374402077444,0.11544034091841421,622.0
rsi,3,12,3,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-window_observations2190-rolling_one_year-softstate,sigmoid,0.1,0.15121951219512195,186,-0.0016436149892355468,-0.43471238799781176,258.0
bollinger,3,12,3,1,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,1230,-0.0032096941066819045,-3.9479237512187426,1.0
bollinger,3,12,3,1,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,1.0,1230,-0.0032096941066819045,-3.9479237512187426,1.0
bollinger,3,12,3,1,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,1.0,1230,-0.0032096941066819045,-3.9479237512187426,1.0
bollinger,3,12,3,1,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,3,2,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,1230,0.0019444321215308525,2.3916515094829487,577.0
bollinger,3,12,3,2,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.3105691056910569,382,0.0037698886988761873,1.2580974829707032,369.0
bollinger,3,12,3,2,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.012195121951219513,15,-0.0183997580734886,-0.289996371102329,28.0
bollinger,3,12,3,2,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,3,3,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.0,1.0,1230,0.001138558754776018,1.400427268374502,1.0
bollinger,3,12,3,3,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.02,0.6211382113821138,764,0.0016154506299961928,1.033204281317091,403.0
bollinger,3,12,3,3,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.05,0.0,0,0.0,0.0,0.0
bollinger,3,12,3,3,bollinger-p10-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,sigmoid,0.1,0.0,0,0.0,0.0,0.0
rsi,3,12,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,1641,-0.002016111864138164,-3.308439569050727,717.0
rsi,3,12,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.8007312614259597,1314,-0.001845447170504294,-2.633917582042643,716.0
rsi,3,12,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.5947592931139549,976,-0.003333429921551346,-3.4724276034341144,518.0
rsi,3,12,4,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.007921998781230956,13,-0.028315635945042113,-0.3781032672855475,20.0
rsi,3,12,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,1641,-0.001645313072368018,-2.6999587517559176,1167.0
rsi,3,12,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.6337599024984766,1040,-0.000562370084564402,-0.9298648879469784,1031.0
rsi,3,12,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.251066422912858,412,-0.00029078633450168836,-0.386803969814696,546.0
rsi,3,12,4,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.010968921389396709,18,-0.00294877401382204,-0.06907793224879671,32.0
rsi,3,12,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,1641,-0.0027814953569300005,-4.564433880722131,671.0
rsi,3,12,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.8238878732480195,1352,-0.002777801151907058,-3.949587157378342,646.0
rsi,3,12,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.5722120658135283,939,-0.0031477570098991017,-3.2367438322952564,604.0
rsi,3,12,4,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.18951858622790982,311,-0.00279221800766646,-1.0183798003842695,300.0
bollinger,3,12,4,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.0,1.0,1641,-0.0036473100433408244,-5.9852357811222925,467.0
bollinger,3,12,4,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.02,0.6770262035344302,1111,-0.004803882090738953,-5.535113002810975,442.0
bollinger,3,12,4,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.05,0.20780012187690433,341,-0.003676839650897977,-1.3298023209562098,152.0
bollinger,3,12,4,1,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,4,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.0,1.0,1641,-0.000625561646537474,-1.0265466619679948,603.0
bollinger,3,12,4,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.02,0.5941499085923218,975,-0.000709901408129657,-0.9481538729264156,589.0
bollinger,3,12,4,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.05,0.19195612431444242,315,-0.0011575050318540087,-0.49961408503401267,270.0
bollinger,3,12,4,2,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.1,0.0,0,0.0,0.0,0.0
bollinger,3,12,4,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.0,1.0,1641,-0.0023755016824714786,-3.898198260935696,669.0
bollinger,3,12,4,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.02,0.8433881779402803,1384,-0.0025812497698141533,-3.7454496814227882,653.0
bollinger,3,12,4,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.05,0.6203534430225472,1018,-0.0028930740020841365,-3.2111493341216515,615.0
bollinger,3,12,4,3,bollinger-p40-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-window_observations4380-rolling_two_year-softstate,none,0.1,0.3168799512492383,520,-0.001964727222999709,-1.2066581559598486,374.0
rsi,3,12,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,2051,-0.0024142263966650396,-4.951578339559997,1517.0
rsi,3,12,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.02,0.7688932228181375,1577,-0.0017862361598215968,-3.1578944240386586,1506.0
rsi,3,12,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.05,0.43149683081423695,885,-0.003279781508145674,-3.317606634708922,1010.0
rsi,3,12,5,1,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.1,0.11750365675280351,241,-0.004197878394999657,-1.1766886931949172,338.0
rsi,3,12,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,2051,-0.0010629376879754836,-2.180085198037717,1087.0
rsi,3,12,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.02,0.7176986835689907,1472,-0.001178386752016903,-2.0965852989688814,1100.0
rsi,3,12,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.05,0.3349585568015602,687,-0.002843070388273372,-2.3131893567438064,776.0
rsi,3,12,5,2,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.1,0.03217942467089225,66,-0.009081367333763822,-0.6523702440284121,106.0
rsi,3,12,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,2051,0.00030768117629009317,0.6310540925709811,1101.0
rsi,3,12,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.02,0.7391516333495856,1516,0.0012416648243563477,1.5063638737242226,1149.0
rsi,3,12,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.05,0.37396392003900536,767,2.6499516961207486e-05,-0.3776748704907543,867.0
rsi,3,12,5,3,rsi-p28-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter100-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.1,0.08142369575816674,167,0.002425537282509066,0.280064726179014,253.0
bollinger,3,12,5,1,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2051,-0.0020824597628702254,-4.271124973646832,1169.0
bollinger,3,12,5,1,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.5216967333008289,1070,-0.0032299421364158287,-3.8410380859649367,957.0
bollinger,3,12,5,1,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.1370063383715261,281,-0.011601935801882653,-3.3971439603290254,276.0
bollinger,3,12,5,1,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.014139444173573866,29,-0.0390858934181328,-1.1604909091258515,54.0
bollinger,3,12,5,2,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2051,-0.0006598676504792825,-1.3533885511330084,945.0
bollinger,3,12,5,2,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.7586543149683082,1556,-0.0009680964144606661,-1.8083580209007963,896.0
bollinger,3,12,5,2,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.44563627498781083,914,-0.00093090494973489,-1.2098471240576893,756.0
bollinger,3,12,5,2,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.12481716235982447,256,-0.0015126358183833763,-0.5362347695061442,300.0
bollinger,3,12,5,3,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.0,1.0,2051,-0.0005472324895638879,-1.1223738360955342,449.0
bollinger,3,12,5,3,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.02,0.7635299853729888,1566,-0.0006675275202497051,-1.3353480967110394,693.0
bollinger,3,12,5,3,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.05,0.15017064846416384,308,-0.0013619644500213626,-0.6254850506065798,417.0
bollinger,3,12,5,3,bollinger-p40-k2.5-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-softstate,none,0.1,0.00048756704046806434,1,0.0012446698538237,0.0002446698538237,2.0
rsi,6,24,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,409,0.015297008244725326,6.256476372092658,33.0
rsi,6,24,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.9657701711491442,395,0.014833469670157534,5.847220519712225,43.0
rsi,6,24,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.9193154034229829,376,0.014396706352111046,5.3931615883937525,47.0
rsi,6,24,1,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.7383863080684596,302,0.015413808583343992,4.599970192169886,111.0
rsi,6,24,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,409,-0.0031874099713734114,-1.3036506782917252,135.0
rsi,6,24,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.9168704156479217,375,-0.0016533973081971729,-0.64502399057394,147.0
rsi,6,24,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.7701711491442543,315,-0.0038746992076073784,-1.270530250396325,143.0
rsi,6,24,1,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.5574572127139364,228,0.0007070591726294186,0.10420949135950708,119.0
rsi,6,24,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.0,1.0,409,0.005083398999869727,2.0791101909467185,219.0
rsi,6,24,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.02,0.8288508557457213,339,0.004589117894556766,1.5037109662547428,216.0
rsi,6,24,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.05,0.5941320293398533,243,0.005553673958289312,1.2765427718643023,176.0
rsi,6,24,1,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-softstate,none,0.1,0.25183374083129584,103,0.017913409377513286,1.7880811658838687,114.0
bollinger,6,24,1,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,409,-0.0064825603052968,-2.6513671648663912,275.0
bollinger,6,24,1,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.02,0.8288508557457213,339,-0.0039809107874591385,-1.3985287569486482,241.0
bollinger,6,24,1,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.05,0.6259168704156479,256,-0.001682937765326787,-0.49383206792365786,187.0
bollinger,6,24,1,1,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.1,0.3545232273838631,145,0.0038537357735864983,0.502791687170042,119.0
bollinger,6,24,1,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,409,0.0005600996797084504,0.22908076900075625,149.0
bollinger,6,24,1,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.02,0.9339853300733496,382,-0.00011201442010132213,-0.06578950847870582,147.0
bollinger,6,24,1,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.05,0.8166259168704156,334,0.003123106611447797,0.9931176082235638,151.0
bollinger,6,24,1,2,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.1,0.5794621026894865,237,0.009120289788664472,2.0995086799134803,129.0
bollinger,6,24,1,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,409,-0.010909896166031068,-4.462147531906707,153.0
bollinger,6,24,1,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.02,0.9168704156479217,375,-0.011927106379365756,-4.500664892262159,159.0
bollinger,6,24,1,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.05,0.823960880195599,337,-0.011209353868869128,-3.8265522538088965,157.0
bollinger,6,24,1,3,bollinger-p20-k1.5-continuation,shallow_hist_gradient_boosting-l2_regularization1p0-learning_rate0p05-max_iter200-max_leaf_nodes15-min_samples_leaf100-expanding-unconditioned,none,0.1,0.5501222493887531,225,-0.014505796066039234,-3.336804114858828,146.0
rsi,6,24,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,819,0.0017908122376202858,1.466675222611014,339.0
rsi,6,24,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.02,0.8827838827838828,723,0.0029876670530257425,2.0760832793376105,369.0
rsi,6,24,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.05,0.7057387057387058,578,0.005104061080001272,2.8131473042407356,349.0
rsi,6,24,2,1,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.1,0.4713064713064713,386,0.009951774575003158,3.710384985951219,272.0
rsi,6,24,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,819,-0.0013394937603062403,-1.0970453896908108,119.0
rsi,6,24,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.02,0.9120879120879121,747,-0.0009081365405959439,-0.7293779958251703,135.0
rsi,6,24,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.05,0.7509157509157509,615,-0.0035566493166382528,-2.2733393297325266,177.0
rsi,6,24,2,2,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.1,0.3833943833943834,314,-0.007349018625938656,-2.3745918485447377,134.0
rsi,6,24,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.0,1.0,819,-0.0075228977888158665,-6.161253289040195,435.0
rsi,6,24,2,3,rsi-p7-l20-u80-continuation,shallow_hist_gradient_boosting-l2_regularization0p0-learning_rate0p05-max_iter200-max_leaf_nodes7-min_samples_leaf100-expanding-unconditioned,none,0.02,0.8498168498168498,696,-0.007918831134650367,-5.608506469716655,433.0
