candidate_id,signal_family,horizon_candles,horizon_hours,interpretation,period,lower_threshold,upper_threshold,standard_deviations,model_family,window_scheme,calibration,confirmatory_eligible
v2-candidate-04669,bollinger,6,24,contrarian,20,,,2.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04670,bollinger,6,24,contrarian,20,,,2.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04671,bollinger,6,24,contrarian,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04672,bollinger,6,24,contrarian,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04673,bollinger,6,24,contrarian,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04674,bollinger,6,24,contrarian,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04675,bollinger,6,24,contrarian,20,,,2.5,spline_regularized,expanding,none,True
v2-candidate-04676,bollinger,6,24,contrarian,20,,,2.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04677,bollinger,6,24,contrarian,20,,,2.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04678,bollinger,6,24,contrarian,20,,,2.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04679,bollinger,6,24,contrarian,20,,,2.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04680,bollinger,6,24,contrarian,20,,,2.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04681,bollinger,1,4,continuation,20,,,2.5,regularized_linear,expanding,none,True
v2-candidate-04682,bollinger,1,4,continuation,20,,,2.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04683,bollinger,1,4,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04684,bollinger,1,4,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04685,bollinger,1,4,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04686,bollinger,1,4,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04687,bollinger,1,4,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04688,bollinger,1,4,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04689,bollinger,1,4,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04690,bollinger,1,4,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04691,bollinger,1,4,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04692,bollinger,1,4,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04693,bollinger,1,4,continuation,20,,,2.5,spline_regularized,expanding,none,True
v2-candidate-04694,bollinger,1,4,continuation,20,,,2.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04695,bollinger,1,4,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04696,bollinger,1,4,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04697,bollinger,1,4,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04698,bollinger,1,4,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04699,bollinger,2,8,continuation,20,,,2.5,regularized_linear,expanding,none,True
v2-candidate-04700,bollinger,2,8,continuation,20,,,2.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04701,bollinger,2,8,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04702,bollinger,2,8,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04703,bollinger,2,8,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04704,bollinger,2,8,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04705,bollinger,2,8,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04706,bollinger,2,8,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04707,bollinger,2,8,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04708,bollinger,2,8,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04709,bollinger,2,8,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04710,bollinger,2,8,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04711,bollinger,2,8,continuation,20,,,2.5,spline_regularized,expanding,none,True
v2-candidate-04712,bollinger,2,8,continuation,20,,,2.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04713,bollinger,2,8,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04714,bollinger,2,8,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04715,bollinger,2,8,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04716,bollinger,2,8,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04717,bollinger,3,12,continuation,20,,,2.5,regularized_linear,expanding,none,True
v2-candidate-04718,bollinger,3,12,continuation,20,,,2.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04719,bollinger,3,12,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04720,bollinger,3,12,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04721,bollinger,3,12,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04722,bollinger,3,12,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04723,bollinger,3,12,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04724,bollinger,3,12,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04725,bollinger,3,12,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04726,bollinger,3,12,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04727,bollinger,3,12,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04728,bollinger,3,12,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04729,bollinger,3,12,continuation,20,,,2.5,spline_regularized,expanding,none,True
v2-candidate-04730,bollinger,3,12,continuation,20,,,2.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04731,bollinger,3,12,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04732,bollinger,3,12,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04733,bollinger,3,12,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04734,bollinger,3,12,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04735,bollinger,6,24,continuation,20,,,2.5,regularized_linear,expanding,none,True
v2-candidate-04736,bollinger,6,24,continuation,20,,,2.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04737,bollinger,6,24,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04738,bollinger,6,24,continuation,20,,,2.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04739,bollinger,6,24,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04740,bollinger,6,24,continuation,20,,,2.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04741,bollinger,6,24,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04742,bollinger,6,24,continuation,20,,,2.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04743,bollinger,6,24,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04744,bollinger,6,24,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04745,bollinger,6,24,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04746,bollinger,6,24,continuation,20,,,2.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04747,bollinger,6,24,continuation,20,,,2.5,spline_regularized,expanding,none,True
v2-candidate-04748,bollinger,6,24,continuation,20,,,2.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04749,bollinger,6,24,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04750,bollinger,6,24,continuation,20,,,2.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04751,bollinger,6,24,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04752,bollinger,6,24,continuation,20,,,2.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04753,bollinger,1,4,continuous,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04754,bollinger,1,4,continuous,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04755,bollinger,1,4,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04756,bollinger,1,4,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04757,bollinger,1,4,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04758,bollinger,1,4,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04759,bollinger,1,4,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04760,bollinger,1,4,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04761,bollinger,1,4,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04762,bollinger,1,4,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04763,bollinger,1,4,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04764,bollinger,1,4,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04765,bollinger,1,4,continuous,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04766,bollinger,1,4,continuous,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04767,bollinger,1,4,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04768,bollinger,1,4,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04769,bollinger,1,4,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04770,bollinger,1,4,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04771,bollinger,2,8,continuous,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04772,bollinger,2,8,continuous,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04773,bollinger,2,8,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04774,bollinger,2,8,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04775,bollinger,2,8,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04776,bollinger,2,8,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04777,bollinger,2,8,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04778,bollinger,2,8,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04779,bollinger,2,8,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04780,bollinger,2,8,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04781,bollinger,2,8,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04782,bollinger,2,8,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04783,bollinger,2,8,continuous,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04784,bollinger,2,8,continuous,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04785,bollinger,2,8,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04786,bollinger,2,8,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04787,bollinger,2,8,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04788,bollinger,2,8,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04789,bollinger,3,12,continuous,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04790,bollinger,3,12,continuous,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04791,bollinger,3,12,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04792,bollinger,3,12,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04793,bollinger,3,12,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04794,bollinger,3,12,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04795,bollinger,3,12,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04796,bollinger,3,12,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04797,bollinger,3,12,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04798,bollinger,3,12,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04799,bollinger,3,12,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04800,bollinger,3,12,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04801,bollinger,3,12,continuous,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04802,bollinger,3,12,continuous,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04803,bollinger,3,12,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04804,bollinger,3,12,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04805,bollinger,3,12,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04806,bollinger,3,12,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04807,bollinger,6,24,continuous,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04808,bollinger,6,24,continuous,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04809,bollinger,6,24,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04810,bollinger,6,24,continuous,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04811,bollinger,6,24,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04812,bollinger,6,24,continuous,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04813,bollinger,6,24,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04814,bollinger,6,24,continuous,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04815,bollinger,6,24,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04816,bollinger,6,24,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04817,bollinger,6,24,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04818,bollinger,6,24,continuous,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04819,bollinger,6,24,continuous,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04820,bollinger,6,24,continuous,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04821,bollinger,6,24,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04822,bollinger,6,24,continuous,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04823,bollinger,6,24,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04824,bollinger,6,24,continuous,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04825,bollinger,1,4,contrarian,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04826,bollinger,1,4,contrarian,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04827,bollinger,1,4,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04828,bollinger,1,4,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04829,bollinger,1,4,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04830,bollinger,1,4,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04831,bollinger,1,4,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04832,bollinger,1,4,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04833,bollinger,1,4,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04834,bollinger,1,4,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04835,bollinger,1,4,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04836,bollinger,1,4,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04837,bollinger,1,4,contrarian,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04838,bollinger,1,4,contrarian,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04839,bollinger,1,4,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04840,bollinger,1,4,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04841,bollinger,1,4,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04842,bollinger,1,4,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04843,bollinger,2,8,contrarian,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04844,bollinger,2,8,contrarian,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04845,bollinger,2,8,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04846,bollinger,2,8,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04847,bollinger,2,8,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04848,bollinger,2,8,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04849,bollinger,2,8,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04850,bollinger,2,8,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04851,bollinger,2,8,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04852,bollinger,2,8,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04853,bollinger,2,8,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04854,bollinger,2,8,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04855,bollinger,2,8,contrarian,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04856,bollinger,2,8,contrarian,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04857,bollinger,2,8,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04858,bollinger,2,8,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04859,bollinger,2,8,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04860,bollinger,2,8,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04861,bollinger,3,12,contrarian,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04862,bollinger,3,12,contrarian,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04863,bollinger,3,12,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04864,bollinger,3,12,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04865,bollinger,3,12,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04866,bollinger,3,12,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04867,bollinger,3,12,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04868,bollinger,3,12,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04869,bollinger,3,12,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04870,bollinger,3,12,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04871,bollinger,3,12,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04872,bollinger,3,12,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04873,bollinger,3,12,contrarian,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04874,bollinger,3,12,contrarian,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04875,bollinger,3,12,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04876,bollinger,3,12,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04877,bollinger,3,12,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04878,bollinger,3,12,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04879,bollinger,6,24,contrarian,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04880,bollinger,6,24,contrarian,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04881,bollinger,6,24,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04882,bollinger,6,24,contrarian,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04883,bollinger,6,24,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04884,bollinger,6,24,contrarian,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04885,bollinger,6,24,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04886,bollinger,6,24,contrarian,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04887,bollinger,6,24,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04888,bollinger,6,24,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04889,bollinger,6,24,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04890,bollinger,6,24,contrarian,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04891,bollinger,6,24,contrarian,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04892,bollinger,6,24,contrarian,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04893,bollinger,6,24,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04894,bollinger,6,24,contrarian,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04895,bollinger,6,24,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04896,bollinger,6,24,contrarian,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04897,bollinger,1,4,continuation,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04898,bollinger,1,4,continuation,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04899,bollinger,1,4,continuation,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04900,bollinger,1,4,continuation,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
v2-candidate-04901,bollinger,1,4,continuation,30,,,1.5,regularized_linear,rolling_two_year_observations,none,True
v2-candidate-04902,bollinger,1,4,continuation,30,,,1.5,regularized_linear,rolling_two_year_observations,sigmoid,True
v2-candidate-04903,bollinger,1,4,continuation,30,,,1.5,shallow_hist_gradient_boosting,expanding,none,True
v2-candidate-04904,bollinger,1,4,continuation,30,,,1.5,shallow_hist_gradient_boosting,expanding,sigmoid,True
v2-candidate-04905,bollinger,1,4,continuation,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,none,True
v2-candidate-04906,bollinger,1,4,continuation,30,,,1.5,shallow_hist_gradient_boosting,rolling_one_year_observations,sigmoid,True
v2-candidate-04907,bollinger,1,4,continuation,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,none,True
v2-candidate-04908,bollinger,1,4,continuation,30,,,1.5,shallow_hist_gradient_boosting,rolling_two_year_observations,sigmoid,True
v2-candidate-04909,bollinger,1,4,continuation,30,,,1.5,spline_regularized,expanding,none,True
v2-candidate-04910,bollinger,1,4,continuation,30,,,1.5,spline_regularized,expanding,sigmoid,True
v2-candidate-04911,bollinger,1,4,continuation,30,,,1.5,spline_regularized,rolling_one_year_observations,none,True
v2-candidate-04912,bollinger,1,4,continuation,30,,,1.5,spline_regularized,rolling_one_year_observations,sigmoid,True
v2-candidate-04913,bollinger,1,4,continuation,30,,,1.5,spline_regularized,rolling_two_year_observations,none,True
v2-candidate-04914,bollinger,1,4,continuation,30,,,1.5,spline_regularized,rolling_two_year_observations,sigmoid,True
v2-candidate-04915,bollinger,2,8,continuation,30,,,1.5,regularized_linear,expanding,none,True
v2-candidate-04916,bollinger,2,8,continuation,30,,,1.5,regularized_linear,expanding,sigmoid,True
v2-candidate-04917,bollinger,2,8,continuation,30,,,1.5,regularized_linear,rolling_one_year_observations,none,True
v2-candidate-04918,bollinger,2,8,continuation,30,,,1.5,regularized_linear,rolling_one_year_observations,sigmoid,True
