Timestamp,target_timestamp_h1,future_log_return_h1,direction_h1,target_timestamp_h2,future_log_return_h2,direction_h2,target_timestamp_h3,future_log_return_h3,direction_h3,target_timestamp_h6,future_log_return_h6,direction_h6
2021-01-08 16:00:00+00:00,2021-01-08 20:00:00+00:00,0.0033893594224757113,1,2021-01-09 00:00:00+00:00,-0.014652851469623902,0,2021-01-09 04:00:00+00:00,-0.04039380400786409,0,2021-01-09 16:00:00+00:00,0.12109651076790402,1
2021-01-08 20:00:00+00:00,2021-01-09 00:00:00+00:00,-0.018042210892099692,0,2021-01-09 04:00:00+00:00,-0.0437831634303399,0,2021-01-09 08:00:00+00:00,-0.026931722730228678,0,2021-01-09 20:00:00+00:00,0.04891728212471854,1
2021-01-09 00:00:00+00:00,2021-01-09 04:00:00+00:00,-0.025740952538240137,0,2021-01-09 08:00:00+00:00,-0.008889511838129076,0,2021-01-09 12:00:00+00:00,-0.01824495621067239,0,2021-01-10 00:00:00+00:00,0.10853204088375465,1
2021-01-09 04:00:00+00:00,2021-01-09 08:00:00+00:00,0.016851440700111072,1,2021-01-09 12:00:00+00:00,0.0074959963275677225,1,2021-01-09 16:00:00+00:00,0.16149031477576817,1,2021-01-10 04:00:00+00:00,0.19117931568834495,1
2021-01-09 08:00:00+00:00,2021-01-09 12:00:00+00:00,-0.009355444372543289,0,2021-01-09 16:00:00+00:00,0.14463887407565712,1,2021-01-09 20:00:00+00:00,0.07584900485494726,1,2021-01-10 08:00:00+00:00,0.035801440154839305,1
2021-01-09 12:00:00+00:00,2021-01-09 16:00:00+00:00,0.15399431844820033,1,2021-01-09 20:00:00+00:00,0.08520444922749072,1,2021-01-10 00:00:00+00:00,0.12677699709442716,1,2021-01-10 12:00:00+00:00,0.09426786647726575,1
2021-01-09 16:00:00+00:00,2021-01-09 20:00:00+00:00,-0.06878986922070968,0,2021-01-10 00:00:00+00:00,-0.027217321353773326,0,2021-01-10 04:00:00+00:00,0.029689000912576764,1,2021-01-10 16:00:00+00:00,-0.08602345017633219,0
2021-01-09 20:00:00+00:00,2021-01-10 00:00:00+00:00,0.041572547866936434,1,2021-01-10 04:00:00+00:00,0.09847887013328643,1,2021-01-10 08:00:00+00:00,-0.04004756470010809,0,2021-01-10 20:00:00+00:00,0.019351004155543375,1
2021-01-10 00:00:00+00:00,2021-01-10 04:00:00+00:00,0.05690632226635005,1,2021-01-10 08:00:00+00:00,-0.08162011256704454,0,2021-01-10 12:00:00+00:00,-0.0325091306171613,0,2021-01-11 00:00:00+00:00,-0.11684770120615204,0
2021-01-10 04:00:00+00:00,2021-01-10 08:00:00+00:00,-0.13852643483339447,0,2021-01-10 12:00:00+00:00,-0.0894154528835112,0,2021-01-10 16:00:00+00:00,-0.11571245108890879,0,2021-01-11 04:00:00+00:00,-0.22040153321096523,0
2021-01-10 08:00:00+00:00,2021-01-10 12:00:00+00:00,0.04911098194988327,1,2021-01-10 16:00:00+00:00,0.022813983744485657,1,2021-01-10 20:00:00+00:00,0.059398568855651465,1,2021-01-11 08:00:00+00:00,-0.12824882963537415,0
2021-01-10 12:00:00+00:00,2021-01-10 16:00:00+00:00,-0.026296998205397583,0,2021-01-10 20:00:00+00:00,0.010287586905768174,1,2021-01-11 00:00:00+00:00,-0.08433857058899079,0,2021-01-11 12:00:00+00:00,-0.21263853371361868,0
2021-01-10 16:00:00+00:00,2021-01-10 20:00:00+00:00,0.03658458511116589,1,2021-01-11 00:00:00+00:00,-0.05804157238359326,0,2021-01-11 04:00:00+00:00,-0.10468908212205644,0,2021-01-11 16:00:00+00:00,-0.1514476507908053,0
2021-01-10 20:00:00+00:00,2021-01-11 00:00:00+00:00,-0.09462615749475903,0,2021-01-11 04:00:00+00:00,-0.14127366723322218,0,2021-01-11 08:00:00+00:00,-0.18764739849102563,0,2021-01-11 20:00:00+00:00,-0.10616622658012152,0
2021-01-11 00:00:00+00:00,2021-01-11 04:00:00+00:00,-0.04664750973846317,0,2021-01-11 08:00:00+00:00,-0.09302124099626659,0,2021-01-11 12:00:00+00:00,-0.1282999631246278,0,2021-01-12 00:00:00+00:00,0.04157642684574041,1
2021-01-11 04:00:00+00:00,2021-01-11 08:00:00+00:00,-0.04637373125780345,0,2021-01-11 12:00:00+00:00,-0.08165245338616461,0,2021-01-11 16:00:00+00:00,-0.04675856866874887,0,2021-01-12 04:00:00+00:00,0.12177484997229984,1
2021-01-11 08:00:00+00:00,2021-01-11 12:00:00+00:00,-0.035278722128361265,0,2021-01-11 16:00:00+00:00,-0.0003848374109454607,0,2021-01-11 20:00:00+00:00,0.08148117191090412,1,2021-01-12 08:00:00+00:00,0.1787649229080334,1
2021-01-11 12:00:00+00:00,2021-01-11 16:00:00+00:00,0.03489388471741569,1,2021-01-11 20:00:00+00:00,0.11675989403926543,1,2021-01-12 00:00:00+00:00,0.16987638997036822,1,2021-01-12 12:00:00+00:00,0.17994537552155399,1
2021-01-11 16:00:00+00:00,2021-01-11 20:00:00+00:00,0.08186600932184965,1,2021-01-12 00:00:00+00:00,0.13498250525295236,1,2021-01-12 04:00:00+00:00,0.1685334186410488,1,2021-01-12 16:00:00+00:00,0.2522354587341885,1
2021-01-11 20:00:00+00:00,2021-01-12 00:00:00+00:00,0.053116495931102785,1,2021-01-12 04:00:00+00:00,0.08666740931919918,1,2021-01-12 08:00:00+00:00,0.09728375099712934,1,2021-01-12 20:00:00+00:00,0.15880103882227908,1
2021-01-12 00:00:00+00:00,2021-01-12 04:00:00+00:00,0.033550913388096446,1,2021-01-12 08:00:00+00:00,0.04416725506602648,1,2021-01-12 12:00:00+00:00,0.010068985551185891,1,2021-01-13 00:00:00+00:00,0.07137883695968557,1
2021-01-12 04:00:00+00:00,2021-01-12 08:00:00+00:00,0.010616341677930062,1,2021-01-12 12:00:00+00:00,-0.023481927836910513,0,2021-01-12 16:00:00+00:00,0.08370204009313971,1,2021-01-13 04:00:00+00:00,0.030398893461502485,1
